ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,category_level_2
Incident,5,3 - Faible,Incidents,Application métier,SINERGIE,BOURGES CNG,TEXA,,Téléphone,10,1,False,247,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,BORDEAUX,GEOP,,Téléphone,10,1,False,26,Systéme
Incident,4,2 - Moyenne,Incidents,Portail,,ORLEANS CNG,TEXA,,Self Service,9,1,False,252,Portail
Incident,5,3 - Faible,Incidents,Sécurité,MFA,-,GEOSYNTHESE,,Téléphone,9,1,False,327,Sécurité
Incident,5,3 - Faible,Incidents,Systéme,Windows,STRASBOURG,TEXA,,Téléphone,9,1,False,71,Systéme
Incident,2,1 - Haute,Incidents,Logiciel Bureautique,Office365,TOULOUSE,CLE EXPERTISES,,Téléphone,8,1,False,132,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,STELLIANT,,Kiosque IT,8,1,False,126,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA,,Téléphone,8,1,False,82,Systéme
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,PDF-Exchange,-,QANTEX,,Self Service,7,1,False,250,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GEOSYNTHESE,,Self Service,19,0,False,188,Systéme
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,-,GMC,,Téléphone,18,0,False,286,Sécurité
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,ORLEANS,TEXA SERVICES,,Téléphone,17,0,False,81,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Réseau,Mobile,-,CLE,,Téléphone,17,0,False,56,Réseau
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,CLE,,Self Service,16,0,False,153,Application métier
Incident,4,2 - Moyenne,Incidents,Portail,,-,TGS,,Self Service,16,0,False,110,Portail
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,PARIS NORD,TEXA,,Kiosque IT,15,0,False,101,Matériel
Incident,5,3 - Faible,Incidents,Application métier,Soluce,TOULOUSE,GEOP,,Téléphone,15,0,False,124,Application métier
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,AVIGNON,TEXA,,Self Service,15,0,False,299,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Kiosque IT,15,0,False,116,Systéme
Incident,4,2 - Moyenne,Incidents,Portail,,TOULON,TEXA,,Self Service,15,0,False,173,Portail
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Kiosque IT,14,0,False,183,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,14,0,False,176,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,TOULOUSE,TEXA SERVICES,,Self Service,14,0,False,39,Application métier
Incident,3,1 - Haute,Incidents,Systéme,Windows,-,STELLIANT,,Self Service,14,0,False,4,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,14,0,False,60,Systéme
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,14,0,False,149,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,14,0,False,61,Systéme
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,13,0,False,109,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,ORLEANS CNG,TEXA,,Téléphone,12,0,False,116,Systéme
Incident,4,3 - Faible,Incidents,Application métier,Sinapps,-,TEXA SERVICES,,Téléphone,12,0,False,230,Application métier
Incident,4,2 - Moyenne,Incidents,Réseau,Cablage,CREIL,TEXA,,Self Service,12,0,False,97,Réseau
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BREST,TEXA SERVICES,,Téléphone,12,0,False,92,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Self Service,12,0,False,150,Portail
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Kiosque IT,11,0,False,116,Systéme
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,SAINT LO,TEXA,,Téléphone,11,0,False,35,Matériel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,REIMS,TEXA,,Self Service,11,0,False,288,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Self Service,11,0,False,218,Application métier
Incident,5,3 - Faible,Incidents,Réseau,Mobile,-,TEXA SERVICES,,Kiosque IT,11,0,False,233,Réseau
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE,,Téléphone,11,0,False,33,Systéme
Incident,4,2 - Moyenne,Incidents,Portail,,BAYONNE,TEXA SERVICES,,Self Service,11,0,False,577,Portail
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CELLINKS,,Téléphone,10,0,False,261,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,ORLEANS,TEXA SERVICES,,Self Service,10,0,False,213,Application métier
Incident,1,1 - Haute,Incidents,Sécurité,Filtrage URL,TOULOUSE,PHENIX,,Téléphone,10,0,False,201,Sécurité
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,PLATEFORME NORD EST,TEXA,,Self Service,10,0,False,148,Application métier
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,-,TEXA,,Kiosque IT,10,0,False,357,Sécurité
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,BREST,TEXA,,Self Service,10,0,False,141,Application métier
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,STRASBOURG,TEXA,,Téléphone,9,0,False,57,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Kiosque IT,9,0,False,116,Systéme
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,VALENCE,TEXA,,Self Service,9,0,False,411,Matériel
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,CLE EXPERTISES,,Téléphone,9,0,False,125,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Réseau,Wifi,MONTPELLIER,CLE EXPERTISES,,Téléphone,9,0,False,129,Réseau
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,ORLEANS,TEXA SERVICES,,Self Service,9,0,False,366,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,TGS,,Téléphone,9,0,False,171,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,LILLE,TGS,,Téléphone,8,0,False,182,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,8,0,False,202,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,8,0,False,91,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,BORDEAUX,GEOP,,Téléphone,8,0,False,243,Systéme
Incident,5,3 - Faible,Incidents,Sécurité,MFA,ORLEANS,VOXENS,,Téléphone,8,0,False,167,Sécurité
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BORDEAUX,TEXA,,Téléphone,8,0,False,101,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,LILLE,TEXA,,Téléphone,8,0,False,263,Systéme
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,PDF-Exchange,-,QANTEX,,Self Service,8,0,False,357,Logiciel Bureautique
Incident,1,1 - Haute,Incidents,Systéme,Windows,-,GMC,,Téléphone,8,0,False,380,Systéme
Incident,4,2 - Moyenne,Incidents,Sécurité,Filtrage URL,-,GMC,,Self Service,7,0,False,45,Sécurité
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,EURISK AMIENS,EURISK,,Self Service,10,5,True,187,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,GMC,,Self Service,9,5,True,62,Systéme
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Téléphone,16,4,False,632,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,16,4,False,199,Systéme
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,EURISK,,Téléphone,16,4,False,405,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,MONTPELLIER,TEXA SERVICES,,Self Service,16,4,False,255,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,16,4,False,242,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,CLE,,Self Service,15,4,False,172,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE EXPERTISES,,Téléphone,15,4,False,77,Systéme
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA,,Téléphone,15,4,False,106,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,14,4,False,114,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,14,4,False,40,Systéme
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,TEXA SERVICES,,Kiosque IT,13,4,False,241,Matériel
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,GMC,,Self Service,13,4,False,200,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,11,4,False,39,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BREST,TEXA,,Self Service,11,4,False,144,Application métier
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TGS,,Téléphone,11,4,False,123,Matériel
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,SOVEA,,Self Service,11,4,False,231,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,BAYONNE,EURISK,,Téléphone,11,4,False,83,Systéme
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,TOULOUSE,CELLINKS,,Téléphone,11,4,False,60,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA SERVICES,,Téléphone,10,4,False,42,Application métier
Incident,1,1 - Haute,Incidents,Matériel,Informatiques,CHABEUIL,EURISK,,Téléphone,10,4,False,298,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE,,Téléphone,10,4,False,40,Systéme
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,PHENIX,,Self Service,9,4,False,346,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,TOURS,TEXA,,Self Service,9,4,False,356,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,9,4,False,55,Systéme
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,-,CLE EXPERTISES,,Self Service,9,4,False,384,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CLE,,Téléphone,9,4,False,54,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,8,4,False,60,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE EXPERTISES,,Téléphone,8,4,False,216,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,8,4,False,91,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,MONTPELLIER,TEXA SERVICES,,Self Service,7,4,False,316,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,ROUEN,TEXA,,Self Service,7,4,False,177,Application métier
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,RENNES,TEXA,,Self Service,21,3,False,336,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,ORLEANS,TEXA,,Self Service,18,3,False,388,Application métier
Incident,5,3 - Faible,Incidents,Réseau,Mobile,NIORT,TEXA SERVICES,,Téléphone,17,3,False,351,Réseau
Incident,5,3 - Faible,Incidents,Application métier,ZENDESK,-,CLE,,Téléphone,16,3,False,314,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,NICE,GEOP,,Téléphone,16,3,False,80,Systéme
Incident,3,1 - Haute,Incidents,Logiciel Bureautique,Office365,-,PHENIX,,Téléphone,16,3,False,160,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Application métier,Ringover,ORLEANS,TEXA,,Téléphone,15,3,False,73,Application métier
Incident,2,2 - Moyenne,Incidents,Matériel,Informatiques,-,EXTERNE,,Kiosque IT,15,3,False,239,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BREST,TEXA,,Self Service,15,3,False,161,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,PHENIX,,Téléphone,15,3,False,221,Systéme
Incident,4,2 - Moyenne,Incidents,Portail,,BAYONNE,CLE,,Self Service,14,3,False,520,Portail
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,TEXA SERVICES,,Self Service,14,3,False,113,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,ORLEANS,VOXENS,,Self Service,14,3,False,315,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,RENNES,CLE,,Téléphone,14,3,False,122,Systéme
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,REIMS,TEXA,,Self Service,14,3,False,254,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA SERVICES,,Téléphone,13,3,False,298,Systéme
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,CLE,,Self Service,13,3,False,303,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,STRASBOURG,TEXA,,Téléphone,13,3,False,57,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,TEXA,,Téléphone,13,3,False,47,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA,,Self Service,13,3,False,114,Application métier
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,CLE,,Self Service,12,3,False,296,Matériel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,TGS,,Kiosque IT,11,3,False,92,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,NIORT,TEXA SERVICES,,Téléphone,11,3,False,68,Systéme
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,BORDEAUX,TEXA SERVICES,,Téléphone,11,3,False,105,Application métier
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,TGS,,Téléphone,11,3,False,128,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,11,3,False,46,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,ROUEN,VOXENS,,Téléphone,10,3,False,71,Systéme
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,NANTES,TGS,,Self Service,10,3,False,160,Matériel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,TOULOUSE,TEXA,,Téléphone,10,3,False,232,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,CLE,,Self Service,10,3,False,125,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,MONTPELLIER,TEXA,,Téléphone,10,3,False,72,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BORDEAUX,TGS,,Self Service,10,3,False,181,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GMC,,Téléphone,9,3,False,69,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA SERVICES,,Téléphone,9,3,False,52,Systéme
Incident,3,1 - Haute,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,9,3,False,435,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,OPTIM,CAEN,TEXA SERVICES,,Self Service,9,3,False,118,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,9,3,False,104,Systéme
Incident,5,3 - Faible,Incidents,Application métier,Editique Courrier,BOURGES CNG,TEXA,,Téléphone,9,3,False,75,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,-,CLE,,Self Service,9,3,False,349,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CLE,,Téléphone,9,3,False,63,Systéme
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,9,3,False,106,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,BORDEAUX,TEXA_SERVICES,,Self Service,9,3,False,350,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANTES,EURISK,,Téléphone,8,3,False,49,Systéme
Incident,3,1 - Haute,Incidents,Application métier,ITEX,ORLEANS,VOXENS,,Self Service,8,3,False,0,Application métier
Incident,4,2 - Moyenne,Incidents,Portail,,-,PHENIX,,Self Service,7,3,False,141,Portail
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,NIORT,TEXA SERVICES,,Self Service,21,2,False,177,Application métier
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Téléphone,18,2,False,38,Portail
Incident,4,2 - Moyenne,Incidents,Portail,,-,TEXA,,Téléphone,17,2,False,38,Portail
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,16,2,False,93,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,TOULON,TEXA,,Self Service,16,2,False,418,Portail
Incident,3,2 - Moyenne,Incidents,Matériel,Informatiques,-,EXTERNE,,Self Service,16,2,False,38,Matériel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,PHENIX,,Téléphone,16,2,False,50,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,16,2,False,64,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,15,2,False,115,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,MARTINIQUE,TEXA,,Téléphone,15,2,False,128,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,MARTINIQUE,TEXA,,Téléphone,15,2,False,85,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARSEILLE,TEXA,,Téléphone,15,2,False,50,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,15,2,False,139,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Kiosque IT,14,2,False,163,Logiciel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,TEXA SERVICES,,Self Service,14,2,False,237,Systéme
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,125,Logiciel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,EURISK BORDEAUX,EURISK,,Self Service,14,2,False,100,Systéme
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,GMC,,Téléphone,14,2,False,55,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TGS,,Kiosque IT,14,2,False,85,Matériel
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,EURISK,,Téléphone,14,2,False,353,Matériel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GEOP ST-OUEN,GEOP,,Téléphone,13,2,False,401,Matériel
Incident,3,2 - Moyenne,Incidents,Application métier,Sinapps,BOURGES CNG,TEXA,,Self Service,12,2,False,40,Application métier
Incident,3,1 - Haute,Incidents,Matériel,Informatiques,-,GMC,,Self Service,11,2,False,421,Matériel
Incident,4,2 - Moyenne,Incidents,Portail,,EURISK LILLE,EURISK,,Self Service,11,2,False,205,Portail
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA,,Self Service,10,2,False,231,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK VILLENEUVE LOUBET,EURISK,,Self Service,10,2,False,150,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,10,2,False,63,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,10,2,False,341,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,EXTERNE,,Téléphone,10,2,False,56,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Téléphone,9,2,False,237,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,9,2,False,61,Logiciel
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,TOULOUSE,CLE,,Self Service,9,2,False,145,Application métier
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,GMC,,Self Service,9,2,False,105,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,9,2,False,195,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,9,2,False,58,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,9,2,False,67,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,9,2,False,252,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOURS,TEXA,,Self Service,9,2,False,37,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LE MANS,TEXA,,Self Service,9,2,False,70,Logiciel
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,SAINT LO,TEXA,,Téléphone,8,2,False,600,Réseau
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,GRENOBLE,TEXA,,Téléphone,8,2,False,65,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Self Service,8,2,False,82,Logiciel
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,ORLEANS,TEXA,,Self Service,8,2,False,34,Application métier
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,8,2,False,278,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Self Service,8,2,False,193,Logiciel
